,0,1,2,3,4,5,6,7
0,0.6688627488117629,0.3112326042278024,0.6099030025244423,-0.6771149620352713,0.0887119947207452,-0.10406688902470773,0.2410237032378011,0.19840431863005248
1,0.1424197666556981,0.4279575885342184,0.7243374054209117,-0.3445268629017065,0.2210782670513889,-0.27689532370070336,0.5596150871254344,0.15909781580234883
2,0.5932651754120606,-0.4251762221891162,0.7819993514951027,0.5604410893678531,0.3554026800187169,0.7553929800868899,-0.05079105333456968,0.26092774376090566
3,0.653631815378021,0.12602302478212024,0.7406697124414716,-0.22551963074161463,-0.13927863681179198,-0.19128050867962165,0.3467080761952359,0.6195147378141699
4,0.5502984063575547,0.1463208412031214,0.4096100579329711,-0.6236330344205717,0.101433037545831,0.5155501768764312,0.4661998842943411,-0.07488414125185472
5,0.08485458699101589,0.7090655862534825,0.6025946827502064,-0.6034112630298273,0.3330219535331065,-0.17612543016026094,0.5944128621439639,0.06988765969295929
6,0.2214808613804471,0.1173841849278181,0.6653642734002594,-0.07612210191382007,0.30716562312440066,0.10571805119372224,0.36501563772583556,-0.6012536607134388
7,0.7024801087593098,0.2111349357981166,0.6859534028512553,0.6002361853465465,-0.5016329202705234,-0.6181838707304672,0.6336392460634444,-0.44452716696055516
8,0.6383967679195672,-0.7060425061769346,-0.4271543401383458,0.30351079807526404,0.5455661471493727,0.14167033540391594,0.7719878171905392,0.6222928436609423
9,0.5963817915878673,0.29846087159605106,0.5776705484687112,-0.5859354688428002,0.3743399954503981,0.03959886334528573,0.10821703795377446,0.5331639065207103
10,0.553568590425235,0.524054864840503,0.48147630655868,-0.365446926524855,0.013198866061442383,-0.483431092675089,0.6550886657965225,-0.18111070678917107
11,0.18509995267266532,0.34582822439670213,0.3931445926923878,-0.4212763461810348,0.5050629782777527,-0.2446693117658587,0.4966333743116089,0.5266432611007179
12,0.4554875910033951,-0.38561665140009593,0.3517517050738639,0.3671877133134458,0.3479758070967933,0.4568960712544019,0.45334523513473224,-0.632971026440749
13,0.553587806800119,0.07510745601841928,-0.06653588072033723,0.15917726567422208,0.6844406729466928,-0.31274372808651074,0.4536459429055435,0.23628563536894953
14,0.1587198639838916,0.5391031166013851,0.712548929085288,-0.4896026968357958,0.6996146677618651,-0.19952573999396872,0.09181126658663441,0.4932691684938626
15,0.6569394503147841,0.21069366575441617,0.6089921279904258,-0.7339734046240474,-0.410529306729535,0.16469161914615493,0.6830574371173042,0.4180055205678719
16,0.7828552773033044,-0.3376449254455598,0.10490016900231569,0.48209073660532487,0.14501835403876207,-0.1584965514708585,0.5921038784553132,0.6843573618622927
17,0.23848538751599246,-0.18016572783128626,0.6552460230839894,0.11868011600293737,0.14179267238536541,0.04860929846290607,0.46747244229684815,0.5675451893510699
