,0,1,2,3,4,5,6,7
0,0.5123516567869781,0.4732989358629549,-0.0979600088066418,-0.22506386044559146,0.7049820875606021,-0.5031902789573326,0.4593263024582932,0.4952718879731375
1,0.756358199119237,-0.5890075715801422,-0.12718438301517376,-0.0660647461301127,0.3421802485627854,0.7120908260948002,0.6549630193319718,0.4962402040948697
2,0.7427267690676582,-0.3954550413911672,0.4791627515163843,-0.08021115849307658,-0.18104544214671936,0.7044450753170961,0.70470991570234,0.26700991424436094
3,0.7670681188995419,-0.5548579325873401,0.3317909303031341,0.4871468269784571,0.3799438247242821,0.5736210135997233,0.2776435270126154,-0.3566921545537621
4,0.5868673668509741,0.4963327668732589,0.43831518702297645,-0.14603903797734852,-0.13572426176062435,-0.30250694833664754,0.7193663795474659,-0.4499596202601722
5,0.6851487048449592,0.32977876866233324,0.1751535343931404,-0.4322302263981916,0.7437543436740675,0.21429843385242653,0.043830913759982604,-0.2332024389396945
6,0.4398708035147634,-0.4673337310461885,0.4580410560869921,0.12470154075000228,0.3987757213979919,0.6698748441720463,0.3499593830105432,0.1650110176147005
7,0.44704189773782477,0.0960416992548323,0.7817265501722799,-0.18630238279897882,0.48907298838535773,0.7285019991555268,-0.10685423435452435,-0.5598155827333338
8,0.6599725854170195,-0.7156554193757151,0.09175234979978242,0.5656490489587243,0.5597025288202653,0.4499079109391395,0.3209690897098332,-0.2217047970617959
9,-0.12948584935989949,0.7625374330550825,0.28811279333616424,-0.7460649975365486,0.7642501411018403,0.18874249008602872,0.625598704703969,-0.40006539920956186
10,0.06824653256407631,0.04142725784767731,0.7314985585209757,-0.1871460491778536,0.7166987767654664,0.40344930097679765,0.12638331893132826,-0.16856431229602908
11,0.5614595612200457,-0.29707851731947166,0.15359018592373808,0.6275337249610511,0.2695254506415994,-0.482092917365047,0.5833763292927006,0.38441327015212434
12,0.42908955288391293,-0.04311735006051398,0.4829149739482663,-0.5024545350721142,0.016399634375459216,0.7464523712787599,0.7374016087498603,-0.2823306793697685
13,0.08901233466972813,-0.5343696510230714,0.3599293085554047,0.09816912817033652,0.5568028649808467,0.5969523009118975,0.6072555828106894,0.4062686816023928
14,0.14257510671741713,-0.19548909437039197,0.3678150436878005,0.5529973375806059,0.3025171474279298,-0.21292246632290046,0.7705373481536331,-0.3848684157349131
15,0.4084103514539237,0.18881128964917115,0.5966766394612839,0.15152413867218317,0.16812273576001713,-0.5386581729440183,0.5050406318841123,-0.09295977844480607
16,0.3099152634017983,0.23008228443596335,0.5965649838442217,-0.4997338891466879,0.05903152058201122,0.18697606206661677,0.690373496937881,0.02024310510598959
17,0.6312684935987356,0.439937344048567,0.39361096375883986,-0.7770375215150361,0.010752963898740475,0.14545166362996065,0.653634635939264,0.3251798858985131
18,0.736570301395278,0.3160834582504475,0.5216173190220403,-0.60707815542198,0.6099886592889248,0.4507595191921878,-0.3469339404897887,-0.19475497961409993
19,0.6714589584803241,-0.15355029476691684,0.5152929437256739,0.6912110124802433,0.7816796307973801,0.7446034499565071,-0.5595420240821076,0.3158570809931709
20,0.6549904380014688,-0.20746498989043938,0.6145310811264477,0.4387835158556701,0.39798907895321745,0.2609431493090182,-0.11945869559822553,0.2985130561172158
21,0.6672828803725306,-0.018588578003629563,0.7595239676026806,-0.006038077634116568,-0.018876321819843445,0.6503180772249515,0.19461227970998707,-0.0279139836944029
22,0.3248840312384733,-0.2655581792452497,0.3860353617308645,-0.0343397542506132,0.4199032667710534,0.16709579672486607,0.5216331324237096,0.6770401716645549
23,0.5382261796806744,0.32492243508134977,0.5000383118470706,-0.5788831104501269,0.13276659694692095,0.6136817927299847,0.4425203757189953,-0.7545814170274439
24,0.04399846319032741,0.0295945410561671,0.3268645218474908,0.008175382583637147,0.5963713075772292,-0.18907168618913672,0.6561034305508546,0.30355879039754385
